pred,label,confidence,utility,decision,label_name
0,0,0.999568521976471,0.5451804062674598,APPROVE,Adipose
7,7,0.99921715259552,0.5449344477007941,APPROVE,Cancer-Assoc. Stroma
4,4,0.9999665021896362,0.5454589924166755,APPROVE,Mucus
7,7,0.45815083384513855,0.16618802457552717,BLOCK,Cancer-Assoc. Stroma
4,4,0.9997788071632385,0.5453276058981972,APPROVE,Mucus
1,1,0.9999864101409912,0.545472927982624,APPROVE,Background
0,0,0.9999740123748779,0.5454642495463448,APPROVE,Adipose
0,0,0.9999617338180542,0.5454556545565681,APPROVE,Adipose
1,1,0.9999831914901733,0.5454706749270515,APPROVE,Background
3,3,0.9971893429756165,0.5435149809668617,APPROVE,Lymphocytes
1,1,0.9999842643737793,0.5454714259455756,APPROVE,Background
4,4,0.9999901056289673,0.5454755148242073,APPROVE,Mucus
0,0,0.9999649524688721,0.5454579076121406,APPROVE,Adipose
4,7,0.9114544987678528,0.4835005900214271,BLOCK,Cancer-Assoc. Stroma
8,8,0.999394416809082,0.5450585326502876,APPROVE,Colorectal Adenocarcinoma
4,4,0.999992847442627,0.545477434093769,APPROVE,Mucus
1,1,0.9998606443405151,0.5453848919222908,APPROVE,Background
4,4,0.999900221824646,0.5454125961611823,APPROVE,Mucus
5,7,0.9990319013595581,0.5448047718356208,APPROVE,Cancer-Assoc. Stroma
4,4,0.9943179488182068,0.5415050050566749,APPROVE,Mucus
6,6,0.999997615814209,0.5454807719538765,APPROVE,Normal Colon Mucosa
4,4,0.9999871253967285,0.5454734286616402,APPROVE,Mucus
4,4,0.9977612495422363,0.5439153155634956,APPROVE,Mucus
0,0,0.9996709823608398,0.545252128536518,APPROVE,Adipose
8,8,0.9999651908874512,0.5454580745051459,APPROVE,Colorectal Adenocarcinoma
4,4,0.9998296499252319,0.5452824539505945,APPROVE,Mucus
1,1,0.9999382495880127,0.545358473714541,APPROVE,Background
1,1,0.9999829530715942,0.5453897661530481,APPROVE,Background
0,0,0.9910174608230591,0.5391139215790735,APPROVE,Adipose
8,8,0.9999680519104004,0.5453793353402124,APPROVE,Colorectal Adenocarcinoma
3,3,0.9981626868247986,0.5441155797802911,APPROVE,Lymphocytes
1,1,0.9999090433120728,0.5453380293213831,APPROVE,Background
1,1,0.9999392032623291,0.5453591412865625,APPROVE,Background
3,3,0.9999051094055176,0.5453352755867944,APPROVE,Lymphocytes
3,3,0.9987455606460571,0.5445235914551722,APPROVE,Lymphocytes
6,6,0.9999997615814209,0.5454015321099267,APPROVE,Normal Colon Mucosa
1,1,0.9999502897262573,0.5453669018113122,APPROVE,Background
7,7,0.9892626404762268,0.5378855473362909,APPROVE,Cancer-Assoc. Stroma
1,1,0.9999744892120361,0.5453838414513574,APPROVE,Background
8,8,0.9999489784240723,0.5453659838997827,APPROVE,Colorectal Adenocarcinoma
8,8,0.8741770386695862,0.45732562607164245,BLOCK,Colorectal Adenocarcinoma
6,6,0.9999998807907104,0.5454016155564294,APPROVE,Normal Colon Mucosa
3,3,0.9946145415306091,0.5416318780743585,APPROVE,Lymphocytes
3,3,0.9999618530273438,0.5453749961220727,APPROVE,Lymphocytes
1,1,0.9999828338623047,0.5453896827065454,APPROVE,Background
4,4,0.9994871616363525,0.5450427121483788,APPROVE,Mucus
6,6,0.9999972581863403,0.5453997797333704,APPROVE,Normal Colon Mucosa
8,8,0.9999130964279175,0.5453408665024744,APPROVE,Colorectal Adenocarcinoma
5,5,0.9979571104049683,0.5439716762864099,APPROVE,Smooth Muscle
3,3,0.9988805651664734,0.5446180946194635,APPROVE,Lymphocytes
4,4,0.9980502128601074,0.5440368480050073,APPROVE,Mucus
3,3,0.9996063113212585,0.5451261169278131,APPROVE,Lymphocytes
0,0,0.999996542930603,0.5453992790543543,APPROVE,Adipose
0,0,0.9858719706535339,0.5355120784604058,APPROVE,Adipose
4,4,0.9997074007987976,0.5451968795620904,APPROVE,Mucus
5,7,0.7596352100372314,0.37714634602899416,BLOCK,Cancer-Assoc. Stroma
3,3,0.9999954700469971,0.5453985280358301,APPROVE,Lymphocytes
8,8,0.9999995231628418,0.5453932205146333,APPROVE,Colorectal Adenocarcinoma
5,0,0.5444868803024292,0.2265343705123445,BLOCK,Adipose
4,5,0.6322221755981445,0.28794907721934526,BLOCK,Smooth Muscle
1,1,0.999991774559021,0.5453877964919588,APPROVE,Background
8,8,0.9886964559555054,0.5374810734694978,APPROVE,Colorectal Adenocarcinoma
4,4,0.9999995231628418,0.5453932205146333,APPROVE,Mucus
3,3,0.9998936653137207,0.5453191200202485,APPROVE,Lymphocytes
4,4,0.9999946355819702,0.5453897992080232,APPROVE,Mucus
0,0,0.9997467398643494,0.5452162722056886,APPROVE,Adipose
0,0,0.99981290102005,0.5452625850146791,APPROVE,Adipose
8,8,0.9525169134140015,0.512155393690445,APPROVE,Colorectal Adenocarcinoma
0,0,0.9410224556922913,0.5041092732852479,APPROVE,Adipose
8,8,0.998023509979248,0.5440100112861177,APPROVE,Colorectal Adenocarcinoma
5,5,0.9999827146530151,0.5453814545577547,APPROVE,Smooth Muscle
2,2,0.9995666146278381,0.5450901845401308,APPROVE,Debris
4,4,0.999875545501709,0.5453064361518404,APPROVE,Mucus
5,0,0.5224267840385437,0.21109230312762464,BLOCK,Adipose
3,3,0.6372286677360535,0.2914536217158815,BLOCK,Lymphocytes
6,6,0.9996262788772583,0.5451319495147249,APPROVE,Normal Colon Mucosa
6,6,0.9999994039535522,0.5453931370681306,APPROVE,Normal Colon Mucosa
8,8,0.9999721050262451,0.5453740278190157,APPROVE,Colorectal Adenocarcinoma
8,8,0.9998070597648621,0.5452584961360475,APPROVE,Colorectal Adenocarcinoma
6,6,0.9979153275489807,0.5439342835849306,APPROVE,Normal Colon Mucosa
8,8,0.9998960494995117,0.5453207889503022,APPROVE,Colorectal Adenocarcinoma
1,1,0.9999674558639526,0.545370773405411,APPROVE,Background
3,3,0.999035120010376,0.5447181383079073,APPROVE,Lymphocytes
5,5,0.9998688697814941,0.54530176314769,APPROVE,Smooth Muscle
0,0,0.9998757839202881,0.5453066030448457,APPROVE,Adipose
5,5,0.9999017715454102,0.5453247943824312,APPROVE,Smooth Muscle
6,6,0.9999762773513794,0.5453769484466097,APPROVE,Normal Colon Mucosa
1,1,0.9999819993972778,0.5453809538787385,APPROVE,Background
6,6,0.9999803304672241,0.545379785627701,APPROVE,Normal Colon Mucosa
5,5,0.9986634254455566,0.5444773725103895,APPROVE,Smooth Muscle
4,4,0.9997215867042542,0.5452180853914779,APPROVE,Mucus
6,6,0.9999995231628418,0.5454126409124892,APPROVE,Normal Colon Mucosa
1,1,0.9999758005142212,0.5453960350584548,APPROVE,Background
8,8,0.996560275554657,0.5430051675867598,APPROVE,Colorectal Adenocarcinoma
8,8,0.9888990521430969,0.5376423111986678,APPROVE,Colorectal Adenocarcinoma
3,3,0.9999860525131226,0.5454032114576857,APPROVE,Lymphocytes
2,2,0.9943544864654541,0.5414611152243178,APPROVE,Debris
3,3,0.9999996423721313,0.5454127243589919,APPROVE,Lymphocytes
2,2,0.974714457988739,0.5277130952906173,APPROVE,Debris
2,2,0.9999504089355469,0.5453782609533827,APPROVE,Debris
8,8,0.9901588559150696,0.5385241738390486,APPROVE,Colorectal Adenocarcinoma
3,3,0.9999924898147583,0.5454077175688308,APPROVE,Lymphocytes
6,6,0.9998897314071655,0.5453357866835158,APPROVE,Normal Colon Mucosa
6,6,0.997707724571228,0.5438083818983596,APPROVE,Normal Colon Mucosa
0,0,0.9999982118606567,0.5454117230009596,APPROVE,Adipose
0,0,0.9999964237213135,0.5454104713034194,APPROVE,Adipose
5,5,0.9997634291648865,0.5452473751139204,APPROVE,Smooth Muscle
1,1,0.9999862909317017,0.5454033783506911,APPROVE,Background
0,0,0.9964612126350403,0.5429358235430282,APPROVE,Adipose
3,3,0.9999021291732788,0.5453444651197951,APPROVE,Lymphocytes
8,8,0.9999563694000244,0.545382433278517,APPROVE,Colorectal Adenocarcinoma
6,6,0.9999977350234985,0.5454113892149489,APPROVE,Normal Colon Mucosa
2,2,0.9998421669006348,0.5453024915289443,APPROVE,Debris
1,1,0.9999901056289673,0.5454060486387771,APPROVE,Background
4,5,0.5847877860069275,0.2547644249033491,BLOCK,Smooth Muscle
8,8,0.9998076558113098,0.5452783337664168,APPROVE,Colorectal Adenocarcinoma
0,0,0.946605920791626,0.5080371192526381,APPROVE,Adipose
5,5,0.9989951252937317,0.5447095624041121,APPROVE,Smooth Muscle
1,1,0.9999444484710693,0.5453740886282484,APPROVE,Background
8,8,0.9998866319656372,0.5453336170744459,APPROVE,Colorectal Adenocarcinoma
7,7,0.9993746876716614,0.5449752560686629,APPROVE,Cancer-Assoc. Stroma
4,4,0.985517680644989,0.5352272803013963,APPROVE,Mucus
8,8,0.9850093126296997,0.5348714226906938,APPROVE,Colorectal Adenocarcinoma
5,5,0.9986080527305603,0.5443905407612962,APPROVE,Smooth Muscle
7,7,0.999620795249939,0.5450994605248612,APPROVE,Cancer-Assoc. Stroma
0,0,0.7700156569480896,0.38437586371356675,BLOCK,Adipose
8,8,0.9999583959579468,0.5453357810204668,APPROVE,Colorectal Adenocarcinoma
6,6,0.999993085861206,0.5453600639527483,APPROVE,Normal Colon Mucosa
1,1,0.9999752044677734,0.5453475469773454,APPROVE,Background
8,8,0.9995037317276001,0.5450175160592241,APPROVE,Colorectal Adenocarcinoma
1,1,0.9999582767486572,0.545335697573964,APPROVE,Background
1,1,0.9998161196708679,0.5452361876195115,APPROVE,Background
6,6,0.976113498210907,0.5286443525975388,APPROVE,Normal Colon Mucosa
1,1,0.9999417066574097,0.5453240985100908,APPROVE,Background
8,8,0.7717944979667664,0.3856210524266405,BLOCK,Colorectal Adenocarcinoma
6,6,0.9999363422393799,0.5453203434174699,APPROVE,Normal Colon Mucosa
6,6,0.9999983310699463,0.5453637355988664,APPROVE,Normal Colon Mucosa
5,5,0.9998431205749512,0.5452550882523698,APPROVE,Smooth Muscle
3,3,0.9999995231628418,0.5453645700638933,APPROVE,Lymphocytes
6,6,0.9827648997306824,0.5333003336613816,APPROVE,Normal Colon Mucosa
0,0,0.9995444416999817,0.5450460130398912,APPROVE,Adipose
5,5,0.9989228844642639,0.5446109229748888,APPROVE,Smooth Muscle
8,8,0.9804043173789978,0.5316479260152025,APPROVE,Colorectal Adenocarcinoma
2,2,0.9997287392616272,0.5451750213330431,APPROVE,Debris
0,0,0.9999357461929321,0.5453199261849565,APPROVE,Adipose
0,0,0.9996546506881714,0.5451231593316239,APPROVE,Adipose
4,4,0.9998514652252197,0.5452609295075578,APPROVE,Mucus
1,1,0.9999514818191528,0.5453309411233109,APPROVE,Background
3,3,0.9998863935470581,0.5452853793328447,APPROVE,Lymphocytes
8,8,0.9999765157699585,0.5453484648888749,APPROVE,Colorectal Adenocarcinoma
1,1,0.9999349117279053,0.5453193420594377,APPROVE,Background
1,1,0.9998842477798462,0.5452838772957963,APPROVE,Background
8,8,0.999373733997345,0.5449265176480454,APPROVE,Colorectal Adenocarcinoma
7,7,0.7993873953819275,0.40502902839809024,BLOCK,Cancer-Assoc. Stroma
0,0,0.9120758771896362,0.4839109656634863,BLOCK,Adipose
5,0,0.9137120246887207,0.4850562689128454,BLOCK,Adipose
1,1,0.9999876022338867,0.5454491731944617,APPROVE,Background
3,3,0.999976634979248,0.5454414961162146,APPROVE,Lymphocytes
1,1,0.999890923500061,0.5453814980807837,APPROVE,Background
6,6,0.9999953508377075,0.5454545972171363,APPROVE,Normal Colon Mucosa
2,2,0.9954361319541931,0.5422631439986761,APPROVE,Debris
0,0,0.9998540878295898,0.5453557131114539,APPROVE,Adipose
5,0,0.9832229018211365,0.5337138829055366,APPROVE,Adipose
6,6,0.9994174242019653,0.5450500485721167,APPROVE,Normal Colon Mucosa
0,0,0.9999872446060181,0.5454489228549536,APPROVE,Adipose
5,5,0.9997476935386658,0.5452812371078071,APPROVE,Smooth Muscle
2,2,0.9995630383491516,0.5451519784751472,APPROVE,Debris
4,4,0.9849966764450073,0.5349555251422461,APPROVE,Mucus
0,0,0.9999996423721313,0.545457601291233,APPROVE,Adipose
1,1,0.9999876022338867,0.5454491731944617,APPROVE,Background
7,7,0.9674946069717407,0.5227040765109595,APPROVE,Cancer-Assoc. Stroma
5,5,0.9999566078186035,0.5454274771037635,APPROVE,Smooth Muscle
6,6,0.9999996423721313,0.545457601291233,APPROVE,Normal Colon Mucosa
0,4,0.7403563857078552,0.3637073216262396,BLOCK,Mucus
0,0,0.9999977350234985,0.54545626614719,APPROVE,Adipose
8,8,0.9999686479568481,0.5454359052005348,APPROVE,Colorectal Adenocarcinoma
8,8,0.9999830722808838,0.5454460022273596,APPROVE,Colorectal Adenocarcinoma
8,8,0.9999462366104126,0.5454202172580298,APPROVE,Colorectal Adenocarcinoma
6,6,0.9889905452728271,0.53775123332172,APPROVE,Normal Colon Mucosa
5,0,0.8554074764251709,0.4442430851283606,BLOCK,Adipose
7,7,0.9999911785125732,0.5454516765895423,APPROVE,Cancer-Assoc. Stroma
8,8,0.9999409914016724,0.5454165456119117,APPROVE,Colorectal Adenocarcinoma
0,4,0.5166624784469604,0.2071215865436133,BLOCK,Mucus
0,0,0.9997788071632385,0.545303016645008,APPROVE,Adipose
8,8,0.9941365718841553,0.5413534519496497,APPROVE,Colorectal Adenocarcinoma
6,6,0.999990701675415,0.5453834566353444,APPROVE,Normal Colon Mucosa
6,6,0.9996213912963867,0.5451249393700245,APPROVE,Normal Colon Mucosa
0,0,0.9999961853027344,0.5453872951744678,APPROVE,Adipose
5,5,0.9614217877388,0.5183852168797138,APPROVE,Smooth Muscle
7,7,0.9809093475341797,0.5320265087364796,APPROVE,Cancer-Assoc. Stroma
8,8,0.9999071359634399,0.5453249606369618,APPROVE,Colorectal Adenocarcinoma
8,8,0.9997373223304749,0.5452060910938862,APPROVE,Colorectal Adenocarcinoma
1,1,0.9999356269836426,0.5453449043511036,APPROVE,Background
4,4,0.9999884366989136,0.5453818711517933,APPROVE,Mucus
6,6,0.9495128393173218,0.510048952984679,APPROVE,Normal Colon Mucosa
6,6,0.9990873336791992,0.5447510990379932,APPROVE,Normal Colon Mucosa
4,4,0.9565636515617371,0.5149845215557698,APPROVE,Mucus
0,0,0.7669040560722351,0.3822228047131184,BLOCK,Adipose
3,3,0.9993705153465271,0.5449493262051228,APPROVE,Lymphocytes
8,8,0.9992669224739075,0.544876811194289,APPROVE,Colorectal Adenocarcinoma
3,3,0.9999338388442993,0.5453436526535633,APPROVE,Lymphocytes
4,4,0.9994408488273621,0.5449985596417073,APPROVE,Mucus
0,0,0.9943918585777283,0.5414642664669636,APPROVE,Adipose
1,1,0.999934196472168,0.5453439029930713,APPROVE,Background
3,3,0.9974625110626221,0.5436137232063892,APPROVE,Lymphocytes
0,0,0.9993972778320312,0.5449680599449757,APPROVE,Adipose
0,0,0.9922471046447754,0.5399629387138966,APPROVE,Adipose
8,8,0.9950315952301025,0.5419120821236256,APPROVE,Colorectal Adenocarcinoma
3,3,0.9999997615814209,0.5453897985695484,APPROVE,Lymphocytes
4,4,0.8527370691299438,0.4423059138535145,BLOCK,Mucus
8,8,0.9998465776443481,0.5452825698135975,APPROVE,Colorectal Adenocarcinoma
4,4,0.9998020529747009,0.5452514025448445,APPROVE,Mucus
6,6,0.999995231628418,0.5453866276024464,APPROVE,Normal Colon Mucosa
2,2,0.9981892704963684,0.5441224548100116,APPROVE,Debris
3,3,0.9999852180480957,0.5453796180962208,APPROVE,Lymphocytes
4,4,0.9986538887023926,0.5444476875542286,APPROVE,Mucus
1,1,0.999923586845398,0.5453364762543323,APPROVE,Background
5,7,0.5253583192825317,0.2131906945794128,BLOCK,Cancer-Assoc. Stroma
0,4,0.6623281240463257,0.30906955791406854,BLOCK,Mucus
6,6,1.0,0.5454398710816405,APPROVE,Normal Colon Mucosa
6,6,0.9996323585510254,0.5451825220673583,APPROVE,Normal Colon Mucosa
1,1,0.9999505281448364,0.545405240783026,APPROVE,Background
0,0,0.9999707937240601,0.5454194266884825,APPROVE,Adipose
8,8,0.9999730587005615,0.5454210121720335,APPROVE,Colorectal Adenocarcinoma
0,0,0.999993085861206,0.5454350311844848,APPROVE,Adipose
8,8,0.9994053840637207,0.545023639926245,APPROVE,Colorectal Adenocarcinoma
3,3,0.9995742440223694,0.5451418418972991,APPROVE,Lymphocytes
0,0,0.9875800013542175,0.5367458720295928,APPROVE,Adipose
3,3,0.9994028806686401,0.5450218875496886,APPROVE,Lymphocytes
4,4,0.9643561244010925,0.5204891581624053,APPROVE,Mucus
0,0,0.8680142760276794,0.4530498643010162,BLOCK,Adipose
5,0,0.9899263381958008,0.5383883078187011,APPROVE,Adipose
3,3,0.9997372031211853,0.5452559132664702,APPROVE,Lymphocytes
0,0,0.9335638284683228,0.49893455100946643,BLOCK,Adipose
5,2,0.801435112953186,0.4064444501488708,BLOCK,Debris
5,5,0.9981269240379333,0.5441287179081938,APPROVE,Smooth Muscle
8,8,0.9991737008094788,0.5448614616482756,APPROVE,Colorectal Adenocarcinoma
0,0,0.9999701976776123,0.5454190094559691,APPROVE,Adipose
6,6,0.9999929666519165,0.5454349477379821,APPROVE,Normal Colon Mucosa
4,4,0.6595683693885803,0.3071377296536468,BLOCK,Mucus
3,3,0.9997438788414001,0.5452605862706206,APPROVE,Lymphocytes
6,6,0.9999974966049194,0.5454381187050841,APPROVE,Normal Colon Mucosa
1,4,0.8036713004112244,0.40800978136949756,BLOCK,Mucus
8,7,0.4368588924407959,0.15124109579019768,BLOCK,Cancer-Assoc. Stroma
0,0,0.509269654750824,0.20192862940721734,BLOCK,Adipose
4,5,0.6517910361289978,0.30169359637193904,BLOCK,Smooth Muscle
8,8,0.9986603260040283,0.5445020992844604,APPROVE,Colorectal Adenocarcinoma
4,4,0.9986899495124817,0.5445228357403776,APPROVE,Mucus
8,8,0.9999895095825195,0.5454325277894042,APPROVE,Colorectal Adenocarcinoma
7,7,0.6564738750457764,0.30499051560275636,BLOCK,Cancer-Assoc. Stroma
0,0,0.9998171925544739,0.5453308378588446,APPROVE,Adipose
6,6,0.9988842606544495,0.5446777855288275,APPROVE,Normal Colon Mucosa
8,8,0.9980399012565613,0.5440867339503058,APPROVE,Colorectal Adenocarcinoma
0,0,0.7730499505996704,0.38659376849048216,BLOCK,Adipose
5,5,0.6846323609352112,0.3247014557253607,BLOCK,Smooth Muscle
1,1,0.9999778270721436,0.5454432820212134,APPROVE,Background
8,8,0.9963894486427307,0.5429314171206244,APPROVE,Colorectal Adenocarcinoma
0,0,0.9776526689529419,0.5298156713377723,APPROVE,Adipose
5,0,0.9829476475715637,0.5335221563708076,APPROVE,Adipose
1,1,0.9999858140945435,0.5454488729368934,APPROVE,Background
8,8,0.9757118225097656,0.5284570788275489,APPROVE,Colorectal Adenocarcinoma
4,4,0.9999992847442627,0.5454583023916968,APPROVE,Mucus
3,3,0.9998451471328735,0.5453504060637244,APPROVE,Lymphocytes
6,6,0.9998959302902222,0.5453859542738685,APPROVE,Normal Colon Mucosa
6,6,0.9935312867164612,0.5409307037722357,APPROVE,Normal Colon Mucosa
0,0,0.998314380645752,0.5442788695227393,APPROVE,Adipose
8,8,0.999945878982544,0.5454209183584937,APPROVE,Colorectal Adenocarcinoma
5,5,0.9994868040084839,0.5450995658766516,APPROVE,Smooth Muscle
8,8,0.9999749660491943,0.545441279305149,APPROVE,Colorectal Adenocarcinoma
1,1,0.9999845027923584,0.5454479550253638,APPROVE,Background
4,4,0.999861478805542,0.5453618382345923,APPROVE,Mucus
7,7,0.9912992119789124,0.5393682514559516,APPROVE,Cancer-Assoc. Stroma
2,2,0.9987369179725647,0.5445746456515083,APPROVE,Debris
8,8,0.45143604278564453,0.1614640330206641,BLOCK,Colorectal Adenocarcinoma
5,5,0.999843955039978,0.5453495715986976,APPROVE,Smooth Muscle
0,0,0.6717371940612793,0.31567483891360837,BLOCK,Adipose
3,3,0.9999827146530151,0.5454467033278235,APPROVE,Lymphocytes
0,0,0.6770760416984558,0.31941203225963194,BLOCK,Adipose
1,1,0.9999674558639526,0.5454360221754798,APPROVE,Background
6,6,0.9999159574508667,0.5453999732863196,APPROVE,Normal Colon Mucosa
5,0,0.5907224416732788,0.25896451224200806,BLOCK,Adipose
8,7,0.8745495676994324,0.45758875326232185,BLOCK,Cancer-Assoc. Stroma
4,4,0.9988631010055542,0.5446082265766071,APPROVE,Mucus
3,3,0.9993689656257629,0.5449623318107533,APPROVE,Lymphocytes
1,1,0.9998962879180908,0.5453314574153828,APPROVE,Background
0,0,0.9999167919158936,0.5453458102138448,APPROVE,Adipose
4,5,0.765959620475769,0.3815757902057576,BLOCK,Smooth Muscle
0,0,0.792322039604187,0.40002948359565016,BLOCK,Adipose
8,8,0.9990560412406921,0.5447432847412037,APPROVE,Colorectal Adenocarcinoma
4,4,0.9998931884765625,0.545329287806313,APPROVE,Mucus
7,7,0.904523491859436,0.47857050017432445,BLOCK,Cancer-Assoc. Stroma
1,1,0.9999911785125732,0.5453978808315205,APPROVE,Background
6,6,0.9870218634605408,0.5363193602950977,APPROVE,Normal Colon Mucosa
7,7,0.9241827130317688,0.4923319549949574,BLOCK,Cancer-Assoc. Stroma
8,8,0.9983758926391602,0.5442671807201314,APPROVE,Colorectal Adenocarcinoma
6,6,0.9999996423721313,0.5454038055332112,APPROVE,Normal Colon Mucosa
6,6,0.9973680377006531,0.5435616822631764,APPROVE,Normal Colon Mucosa
0,0,0.9998867511749268,0.545324781695168,APPROVE,Adipose
5,7,0.9999773502349854,0.545388201037209,APPROVE,Cancer-Assoc. Stroma
8,8,0.9999213218688965,0.5453489811809468,APPROVE,Colorectal Adenocarcinoma
0,0,0.9986711740493774,0.5444738777072834,APPROVE,Adipose
8,8,0.9993579983711243,0.5449546547325063,APPROVE,Colorectal Adenocarcinoma
0,0,0.9998422861099243,0.5452936561496663,APPROVE,Adipose
0,0,0.7657046318054199,0.38139729813651313,BLOCK,Adipose
6,6,0.9991729855537415,0.5448251457603382,APPROVE,Normal Colon Mucosa
8,8,0.9996033310890198,0.5451263876350331,APPROVE,Colorectal Adenocarcinoma
4,4,0.9998679161071777,0.5453115971477437,APPROVE,Mucus
0,0,0.9999465942382812,0.5453666718395161,APPROVE,Adipose
5,5,0.9937481880187988,0.5410277874858784,APPROVE,Smooth Muscle
4,4,0.9998626708984375,0.5453079255016254,APPROVE,Mucus
8,8,0.9995428323745728,0.5450840385349202,APPROVE,Colorectal Adenocarcinoma
5,5,0.9999439716339111,0.545364836016457,APPROVE,Smooth Muscle
8,8,0.9998816251754761,0.5453211934955525,APPROVE,Colorectal Adenocarcinoma
6,6,0.9986085295677185,0.544484224361402,APPROVE,Normal Colon Mucosa
0,0,0.980311393737793,0.5316762292804541,APPROVE,Adipose
1,1,0.9998645782470703,0.5453634584369482,APPROVE,Background
8,8,0.9999932050704956,0.5454534972133459,APPROVE,Colorectal Adenocarcinoma
4,4,0.999887228012085,0.5453793132724585,APPROVE,Mucus
0,0,0.9999927282333374,0.5454531634273352,APPROVE,Adipose
3,3,0.9999679327011108,0.5454358065547766,APPROVE,Lymphocytes
2,2,0.9997921586036682,0.5453127646865668,APPROVE,Debris
0,0,0.9969906806945801,0.5433517301502051,APPROVE,Adipose
8,8,0.949152946472168,0.5098653161945166,APPROVE,Colorectal Adenocarcinoma
8,8,0.9999773502349854,0.5454423988284888,APPROVE,Colorectal Adenocarcinoma
4,4,0.9745254516601562,0.5276260698261084,APPROVE,Mucus
0,0,0.9918956160545349,0.5397851849021734,APPROVE,Adipose
0,0,0.722854495048523,0.3514564001979651,BLOCK,Adipose
6,8,0.8554372191429138,0.44426430706403874,BLOCK,Colorectal Adenocarcinoma
1,1,0.9999067783355713,0.5453929984988989,APPROVE,Background
0,0,0.9235345125198364,0.49193241242788455,BLOCK,Adipose
0,0,0.9999963045120239,0.5454556668224158,APPROVE,Adipose
2,2,0.9994864463806152,0.5450987661304297,APPROVE,Debris
0,0,0.9999984502792358,0.5454571688594642,APPROVE,Adipose
8,8,0.9999117851257324,0.5453965032520117,APPROVE,Colorectal Adenocarcinoma
0,0,0.9857338666915894,0.5354719603481116,APPROVE,Adipose
4,4,0.9999725818634033,0.5454390609683814,APPROVE,Mucus
1,1,0.9999454021453857,0.5454200351657691,APPROVE,Background
5,5,0.9994864463806152,0.5450987661304297,APPROVE,Smooth Muscle
6,6,0.9999969005584717,0.5454560840549292,APPROVE,Normal Colon Mucosa
6,6,0.9999990463256836,0.5454575860919776,APPROVE,Normal Colon Mucosa
4,4,0.9999996423721313,0.545458003324491,APPROVE,Mucus
3,3,0.9995805621147156,0.5451646471442999,APPROVE,Lymphocytes
4,4,0.9999984502792358,0.5454571688594642,APPROVE,Mucus
1,1,0.9999799728393555,0.5454442346515479,APPROVE,Background
5,7,0.9989839196205139,0.5447469973983587,APPROVE,Cancer-Assoc. Stroma
8,8,0.9991506338119507,0.5448320016037994,APPROVE,Colorectal Adenocarcinoma
8,8,0.9998825788497925,0.5453443631302887,APPROVE,Colorectal Adenocarcinoma
3,3,0.9996747970581055,0.5451989158761078,APPROVE,Lymphocytes
4,4,0.9999504089355469,0.5453918441903167,APPROVE,Mucus
4,4,0.9920389652252197,0.5398538335930877,APPROVE,Mucus
6,6,0.78359055519104,0.3939399465691619,BLOCK,Normal Colon Mucosa
0,0,0.9989180564880371,0.5446691974770599,APPROVE,Adipose
5,5,0.9969659447669983,0.5433027192723328,APPROVE,Smooth Muscle
8,7,0.9586565494537354,0.5164861425530487,APPROVE,Cancer-Assoc. Stroma
8,8,0.9998142123222351,0.5452965065609985,APPROVE,Colorectal Adenocarcinoma
5,5,0.9999914169311523,0.5454205497872405,APPROVE,Smooth Muscle
4,4,0.6609352231025696,0.3080812141072326,BLOCK,Mucus
8,8,0.9998131394386292,0.5452957555424743,APPROVE,Colorectal Adenocarcinoma
3,3,0.9999992847442627,0.5454260572564178,APPROVE,Lymphocytes
4,4,0.9996424913406372,0.54517630187388,APPROVE,Mucus
8,8,0.9999656677246094,0.5454025253426605,APPROVE,Colorectal Adenocarcinoma
1,1,0.9999885559082031,0.5454185470711761,APPROVE,Background
1,1,0.9998276233673096,0.5453058942925506,APPROVE,Background
6,6,0.9999353885650635,0.5453813299309783,APPROVE,Normal Colon Mucosa
8,6,0.6638867855072021,0.3101473077904754,BLOCK,Normal Colon Mucosa
4,4,0.988281786441803,0.537223808444696,APPROVE,Mucus
5,5,0.9991874098777771,0.5448577448498779,APPROVE,Smooth Muscle
6,6,0.9999954700469971,0.5454233869683319,APPROVE,Normal Colon Mucosa
5,5,0.9995810389518738,0.5451332852017455,APPROVE,Smooth Muscle
8,8,0.5055428147315979,0.1993065282475524,BLOCK,Colorectal Adenocarcinoma
4,4,0.9999810457229614,0.545413289941507,APPROVE,Mucus
6,6,0.9996790885925293,0.5452019199502044,APPROVE,Normal Colon Mucosa
5,0,0.6876518130302429,0.32678282705660394,BLOCK,Adipose
4,4,0.9979439377784729,0.543987314380365,APPROVE,Mucus
6,6,0.9999938011169434,0.5454222187172942,APPROVE,Normal Colon Mucosa
8,8,0.9999891519546509,0.5454189643036895,APPROVE,Colorectal Adenocarcinoma
3,3,1.0,0.5454265579354339,APPROVE,Lymphocytes
1,1,0.999886155128479,0.5453239511152771,APPROVE,Background
8,8,0.9973005652427673,0.5435140381952789,APPROVE,Colorectal Adenocarcinoma
4,4,0.9999967813491821,0.5454013894697692,APPROVE,Mucus
1,1,0.9998685121536255,0.5453116010328797,APPROVE,Background
6,6,0.9960838556289673,0.5426623414656189,APPROVE,Normal Colon Mucosa
7,7,0.9999910593032837,0.5453973840376404,APPROVE,Cancer-Assoc. Stroma
8,8,0.9571037888526917,0.5153762947222259,APPROVE,Colorectal Adenocarcinoma
